image_id,split,image_souce_url,label_source_url,tiff_image_path,tif_label_path,png_image_path,png_label_path
920694,train,,,Dataset_new/train/920694_sat.jpg,Dataset_new/train_labels/920694_mask.png,,
920631,train,,,Dataset_new/train/920631_sat.jpg,Dataset_new/train_labels/920631_mask.png,,
920629,train,,,Dataset_new/train/920629_sat.jpg,Dataset_new/train_labels/920629_mask.png,,
920471,train,,,Dataset_new/train/920471_sat.jpg,Dataset_new/train_labels/920471_mask.png,,
920279,train,,,Dataset_new/train/920279_sat.jpg,Dataset_new/train_labels/920279_mask.png,,
920109,train,,,Dataset_new/train/920109_sat.jpg,Dataset_new/train_labels/920109_mask.png,,
919988,train,,,Dataset_new/train/919988_sat.jpg,Dataset_new/train_labels/919988_mask.png,,
919932,train,,,Dataset_new/train/919932_sat.jpg,Dataset_new/train_labels/919932_mask.png,,
919704,train,,,Dataset_new/train/919704_sat.jpg,Dataset_new/train_labels/919704_mask.png,,
919589,train,,,Dataset_new/train/919589_sat.jpg,Dataset_new/train_labels/919589_mask.png,,
919516,train,,,Dataset_new/train/919516_sat.jpg,Dataset_new/train_labels/919516_mask.png,,
91950,train,,,Dataset_new/train/91950_sat.jpg,Dataset_new/train_labels/91950_mask.png,,
919427,train,,,Dataset_new/train/919427_sat.jpg,Dataset_new/train_labels/919427_mask.png,,
919387,train,,,Dataset_new/train/919387_sat.jpg,Dataset_new/train_labels/919387_mask.png,,
919207,train,,,Dataset_new/train/919207_sat.jpg,Dataset_new/train_labels/919207_mask.png,,
919201,train,,,Dataset_new/train/919201_sat.jpg,Dataset_new/train_labels/919201_mask.png,,
919039,train,,,Dataset_new/train/919039_sat.jpg,Dataset_new/train_labels/919039_mask.png,,
919024,train,,,Dataset_new/train/919024_sat.jpg,Dataset_new/train_labels/919024_mask.png,,
91861,train,,,Dataset_new/train/91861_sat.jpg,Dataset_new/train_labels/91861_mask.png,,
918514,train,,,Dataset_new/train/918514_sat.jpg,Dataset_new/train_labels/918514_mask.png,,
918063,train,,,Dataset_new/train/918063_sat.jpg,Dataset_new/train_labels/918063_mask.png,,
917966,train,,,Dataset_new/train/917966_sat.jpg,Dataset_new/train_labels/917966_mask.png,,
917891,train,,,Dataset_new/train/917891_sat.jpg,Dataset_new/train_labels/917891_mask.png,,
917763,train,,,Dataset_new/train/917763_sat.jpg,Dataset_new/train_labels/917763_mask.png,,
917746,train,,,Dataset_new/train/917746_sat.jpg,Dataset_new/train_labels/917746_mask.png,,
917523,train,,,Dataset_new/train/917523_sat.jpg,Dataset_new/train_labels/917523_mask.png,,
917198,train,,,Dataset_new/train/917198_sat.jpg,Dataset_new/train_labels/917198_mask.png,,
917191,train,,,Dataset_new/train/917191_sat.jpg,Dataset_new/train_labels/917191_mask.png,,
916422,train,,,Dataset_new/train/916422_sat.jpg,Dataset_new/train_labels/916422_mask.png,,
916323,train,,,Dataset_new/train/916323_sat.jpg,Dataset_new/train_labels/916323_mask.png,,
915795,train,,,Dataset_new/train/915795_sat.jpg,Dataset_new/train_labels/915795_mask.png,,
915776,train,,,Dataset_new/train/915776_sat.jpg,Dataset_new/train_labels/915776_mask.png,,
915726,train,,,Dataset_new/train/915726_sat.jpg,Dataset_new/train_labels/915726_mask.png,,
915596,train,,,Dataset_new/train/915596_sat.jpg,Dataset_new/train_labels/915596_mask.png,,
915429,train,,,Dataset_new/train/915429_sat.jpg,Dataset_new/train_labels/915429_mask.png,,
915200,train,,,Dataset_new/train/915200_sat.jpg,Dataset_new/train_labels/915200_mask.png,,
915190,train,,,Dataset_new/train/915190_sat.jpg,Dataset_new/train_labels/915190_mask.png,,
914823,train,,,Dataset_new/train/914823_sat.jpg,Dataset_new/train_labels/914823_mask.png,,
91468,train,,,Dataset_new/train/91468_sat.jpg,Dataset_new/train_labels/91468_mask.png,,
914417,train,,,Dataset_new/train/914417_sat.jpg,Dataset_new/train_labels/914417_mask.png,,
913801,train,,,Dataset_new/train/913801_sat.jpg,Dataset_new/train_labels/913801_mask.png,,
913697,train,,,Dataset_new/train/913697_sat.jpg,Dataset_new/train_labels/913697_mask.png,,
913696,train,,,Dataset_new/train/913696_sat.jpg,Dataset_new/train_labels/913696_mask.png,,
913689,train,,,Dataset_new/train/913689_sat.jpg,Dataset_new/train_labels/913689_mask.png,,
913507,train,,,Dataset_new/train/913507_sat.jpg,Dataset_new/train_labels/913507_mask.png,,
913282,train,,,Dataset_new/train/913282_sat.jpg,Dataset_new/train_labels/913282_mask.png,,
913201,train,,,Dataset_new/train/913201_sat.jpg,Dataset_new/train_labels/913201_mask.png,,
91317,train,,,Dataset_new/train/91317_sat.jpg,Dataset_new/train_labels/91317_mask.png,,
912979,train,,,Dataset_new/train/912979_sat.jpg,Dataset_new/train_labels/912979_mask.png,,
912380,train,,,Dataset_new/train/912380_sat.jpg,Dataset_new/train_labels/912380_mask.png,,
912086,train,,,Dataset_new/train/912086_sat.jpg,Dataset_new/train_labels/912086_mask.png,,
912039,train,,,Dataset_new/train/912039_sat.jpg,Dataset_new/train_labels/912039_mask.png,,
911507,train,,,Dataset_new/train/911507_sat.jpg,Dataset_new/train_labels/911507_mask.png,,
911456,train,,,Dataset_new/train/911456_sat.jpg,Dataset_new/train_labels/911456_mask.png,,
910912,train,,,Dataset_new/train/910912_sat.jpg,Dataset_new/train_labels/910912_mask.png,,
910895,train,,,Dataset_new/train/910895_sat.jpg,Dataset_new/train_labels/910895_mask.png,,
910860,train,,,Dataset_new/train/910860_sat.jpg,Dataset_new/train_labels/910860_mask.png,,
910517,train,,,Dataset_new/train/910517_sat.jpg,Dataset_new/train_labels/910517_mask.png,,
910400,train,,,Dataset_new/train/910400_sat.jpg,Dataset_new/train_labels/910400_mask.png,,
910259,train,,,Dataset_new/train/910259_sat.jpg,Dataset_new/train_labels/910259_mask.png,,
910154,train,,,Dataset_new/train/910154_sat.jpg,Dataset_new/train_labels/910154_mask.png,,
909838,train,,,Dataset_new/train/909838_sat.jpg,Dataset_new/train_labels/909838_mask.png,,
909702,train,,,Dataset_new/train/909702_sat.jpg,Dataset_new/train_labels/909702_mask.png,,
909630,train,,,Dataset_new/train/909630_sat.jpg,Dataset_new/train_labels/909630_mask.png,,
909613,train,,,Dataset_new/train/909613_sat.jpg,Dataset_new/train_labels/909613_mask.png,,
909083,train,,,Dataset_new/train/909083_sat.jpg,Dataset_new/train_labels/909083_mask.png,,
909059,train,,,Dataset_new/train/909059_sat.jpg,Dataset_new/train_labels/909059_mask.png,,
909052,train,,,Dataset_new/train/909052_sat.jpg,Dataset_new/train_labels/909052_mask.png,,
909020,train,,,Dataset_new/train/909020_sat.jpg,Dataset_new/train_labels/909020_mask.png,,
908874,train,,,Dataset_new/train/908874_sat.jpg,Dataset_new/train_labels/908874_mask.png,,
908822,train,,,Dataset_new/train/908822_sat.jpg,Dataset_new/train_labels/908822_mask.png,,
908611,train,,,Dataset_new/train/908611_sat.jpg,Dataset_new/train_labels/908611_mask.png,,
908543,train,,,Dataset_new/train/908543_sat.jpg,Dataset_new/train_labels/908543_mask.png,,
908317,train,,,Dataset_new/train/908317_sat.jpg,Dataset_new/train_labels/908317_mask.png,,
908252,train,,,Dataset_new/train/908252_sat.jpg,Dataset_new/train_labels/908252_mask.png,,
908207,train,,,Dataset_new/train/908207_sat.jpg,Dataset_new/train_labels/908207_mask.png,,
907705,train,,,Dataset_new/train/907705_sat.jpg,Dataset_new/train_labels/907705_mask.png,,
907693,train,,,Dataset_new/train/907693_sat.jpg,Dataset_new/train_labels/907693_mask.png,,
907604,train,,,Dataset_new/train/907604_sat.jpg,Dataset_new/train_labels/907604_mask.png,,
907550,train,,,Dataset_new/train/907550_sat.jpg,Dataset_new/train_labels/907550_mask.png,,
907545,train,,,Dataset_new/train/907545_sat.jpg,Dataset_new/train_labels/907545_mask.png,,
907468,train,,,Dataset_new/train/907468_sat.jpg,Dataset_new/train_labels/907468_mask.png,,
907388,train,,,Dataset_new/train/907388_sat.jpg,Dataset_new/train_labels/907388_mask.png,,
907221,train,,,Dataset_new/train/907221_sat.jpg,Dataset_new/train_labels/907221_mask.png,,
907185,train,,,Dataset_new/train/907185_sat.jpg,Dataset_new/train_labels/907185_mask.png,,
907182,train,,,Dataset_new/train/907182_sat.jpg,Dataset_new/train_labels/907182_mask.png,,
907174,train,,,Dataset_new/train/907174_sat.jpg,Dataset_new/train_labels/907174_mask.png,,
906699,train,,,Dataset_new/train/906699_sat.jpg,Dataset_new/train_labels/906699_mask.png,,
906649,train,,,Dataset_new/train/906649_sat.jpg,Dataset_new/train_labels/906649_mask.png,,
906586,train,,,Dataset_new/train/906586_sat.jpg,Dataset_new/train_labels/906586_mask.png,,
906484,train,,,Dataset_new/train/906484_sat.jpg,Dataset_new/train_labels/906484_mask.png,,
906380,train,,,Dataset_new/train/906380_sat.jpg,Dataset_new/train_labels/906380_mask.png,,
906071,train,,,Dataset_new/train/906071_sat.jpg,Dataset_new/train_labels/906071_mask.png,,
906049,train,,,Dataset_new/train/906049_sat.jpg,Dataset_new/train_labels/906049_mask.png,,
905891,train,,,Dataset_new/train/905891_sat.jpg,Dataset_new/train_labels/905891_mask.png,,
905767,train,,,Dataset_new/train/905767_sat.jpg,Dataset_new/train_labels/905767_mask.png,,
905427,train,,,Dataset_new/train/905427_sat.jpg,Dataset_new/train_labels/905427_mask.png,,
905298,train,,,Dataset_new/train/905298_sat.jpg,Dataset_new/train_labels/905298_mask.png,,
905277,train,,,Dataset_new/train/905277_sat.jpg,Dataset_new/train_labels/905277_mask.png,,
905209,train,,,Dataset_new/train/905209_sat.jpg,Dataset_new/train_labels/905209_mask.png,,
904853,train,,,Dataset_new/train/904853_sat.jpg,Dataset_new/train_labels/904853_mask.png,,
904787,train,,,Dataset_new/train/904787_sat.jpg,Dataset_new/train_labels/904787_mask.png,,
90474,train,,,Dataset_new/train/90474_sat.jpg,Dataset_new/train_labels/90474_mask.png,,
904706,train,,,Dataset_new/train/904706_sat.jpg,Dataset_new/train_labels/904706_mask.png,,
904634,train,,,Dataset_new/train/904634_sat.jpg,Dataset_new/train_labels/904634_mask.png,,
904178,train,,,Dataset_new/train/904178_sat.jpg,Dataset_new/train_labels/904178_mask.png,,
903885,train,,,Dataset_new/train/903885_sat.jpg,Dataset_new/train_labels/903885_mask.png,,
903875,train,,,Dataset_new/train/903875_sat.jpg,Dataset_new/train_labels/903875_mask.png,,
903343,train,,,Dataset_new/train/903343_sat.jpg,Dataset_new/train_labels/903343_mask.png,,
902569,train,,,Dataset_new/train/902569_sat.jpg,Dataset_new/train_labels/902569_mask.png,,
902537,train,,,Dataset_new/train/902537_sat.jpg,Dataset_new/train_labels/902537_mask.png,,
90232,train,,,Dataset_new/train/90232_sat.jpg,Dataset_new/train_labels/90232_mask.png,,
90197,train,,,Dataset_new/train/90197_sat.jpg,Dataset_new/train_labels/90197_mask.png,,
901933,train,,,Dataset_new/train/901933_sat.jpg,Dataset_new/train_labels/901933_mask.png,,
901928,train,,,Dataset_new/train/901928_sat.jpg,Dataset_new/train_labels/901928_mask.png,,
901668,train,,,Dataset_new/train/901668_sat.jpg,Dataset_new/train_labels/901668_mask.png,,
901602,train,,,Dataset_new/train/901602_sat.jpg,Dataset_new/train_labels/901602_mask.png,,
901544,train,,,Dataset_new/train/901544_sat.jpg,Dataset_new/train_labels/901544_mask.png,,
901523,train,,,Dataset_new/train/901523_sat.jpg,Dataset_new/train_labels/901523_mask.png,,
901387,train,,,Dataset_new/train/901387_sat.jpg,Dataset_new/train_labels/901387_mask.png,,
901237,train,,,Dataset_new/train/901237_sat.jpg,Dataset_new/train_labels/901237_mask.png,,
90099,train,,,Dataset_new/train/90099_sat.jpg,Dataset_new/train_labels/90099_mask.png,,
900887,train,,,Dataset_new/train/900887_sat.jpg,Dataset_new/train_labels/900887_mask.png,,
900660,train,,,Dataset_new/train/900660_sat.jpg,Dataset_new/train_labels/900660_mask.png,,
90063,train,,,Dataset_new/train/90063_sat.jpg,Dataset_new/train_labels/90063_mask.png,,
900412,train,,,Dataset_new/train/900412_sat.jpg,Dataset_new/train_labels/900412_mask.png,,
900297,train,,,Dataset_new/train/900297_sat.jpg,Dataset_new/train_labels/900297_mask.png,,
900169,train,,,Dataset_new/train/900169_sat.jpg,Dataset_new/train_labels/900169_mask.png,,
899805,train,,,Dataset_new/train/899805_sat.jpg,Dataset_new/train_labels/899805_mask.png,,
899722,train,,,Dataset_new/train/899722_sat.jpg,Dataset_new/train_labels/899722_mask.png,,
899689,train,,,Dataset_new/train/899689_sat.jpg,Dataset_new/train_labels/899689_mask.png,,
899642,train,,,Dataset_new/train/899642_sat.jpg,Dataset_new/train_labels/899642_mask.png,,
899614,train,,,Dataset_new/train/899614_sat.jpg,Dataset_new/train_labels/899614_mask.png,,
899523,train,,,Dataset_new/train/899523_sat.jpg,Dataset_new/train_labels/899523_mask.png,,
899152,train,,,Dataset_new/train/899152_sat.jpg,Dataset_new/train_labels/899152_mask.png,,
899123,train,,,Dataset_new/train/899123_sat.jpg,Dataset_new/train_labels/899123_mask.png,,
899000,train,,,Dataset_new/train/899000_sat.jpg,Dataset_new/train_labels/899000_mask.png,,
898704,train,,,Dataset_new/train/898704_sat.jpg,Dataset_new/train_labels/898704_mask.png,,
898681,train,,,Dataset_new/train/898681_sat.jpg,Dataset_new/train_labels/898681_mask.png,,
898620,train,,,Dataset_new/train/898620_sat.jpg,Dataset_new/train_labels/898620_mask.png,,
898612,train,,,Dataset_new/train/898612_sat.jpg,Dataset_new/train_labels/898612_mask.png,,
898161,train,,,Dataset_new/train/898161_sat.jpg,Dataset_new/train_labels/898161_mask.png,,
89810,train,,,Dataset_new/train/89810_sat.jpg,Dataset_new/train_labels/89810_mask.png,,
8980,train,,,Dataset_new/train/8980_sat.jpg,Dataset_new/train_labels/8980_mask.png,,
898085,train,,,Dataset_new/train/898085_sat.jpg,Dataset_new/train_labels/898085_mask.png,,
897973,train,,,Dataset_new/train/897973_sat.jpg,Dataset_new/train_labels/897973_mask.png,,
897944,train,,,Dataset_new/train/897944_sat.jpg,Dataset_new/train_labels/897944_mask.png,,
897784,train,,,Dataset_new/train/897784_sat.jpg,Dataset_new/train_labels/897784_mask.png,,
897763,train,,,Dataset_new/train/897763_sat.jpg,Dataset_new/train_labels/897763_mask.png,,
897586,train,,,Dataset_new/train/897586_sat.jpg,Dataset_new/train_labels/897586_mask.png,,
897316,train,,,Dataset_new/train/897316_sat.jpg,Dataset_new/train_labels/897316_mask.png,,
897281,train,,,Dataset_new/train/897281_sat.jpg,Dataset_new/train_labels/897281_mask.png,,
8971,train,,,Dataset_new/train/8971_sat.jpg,Dataset_new/train_labels/8971_mask.png,,
897131,train,,,Dataset_new/train/897131_sat.jpg,Dataset_new/train_labels/897131_mask.png,,
896556,train,,,Dataset_new/train/896556_sat.jpg,Dataset_new/train_labels/896556_mask.png,,
896391,train,,,Dataset_new/train/896391_sat.jpg,Dataset_new/train_labels/896391_mask.png,,
896236,train,,,Dataset_new/train/896236_sat.jpg,Dataset_new/train_labels/896236_mask.png,,
896152,train,,,Dataset_new/train/896152_sat.jpg,Dataset_new/train_labels/896152_mask.png,,
89597,train,,,Dataset_new/train/89597_sat.jpg,Dataset_new/train_labels/89597_mask.png,,
895620,train,,,Dataset_new/train/895620_sat.jpg,Dataset_new/train_labels/895620_mask.png,,
895446,train,,,Dataset_new/train/895446_sat.jpg,Dataset_new/train_labels/895446_mask.png,,
895383,train,,,Dataset_new/train/895383_sat.jpg,Dataset_new/train_labels/895383_mask.png,,
895335,train,,,Dataset_new/train/895335_sat.jpg,Dataset_new/train_labels/895335_mask.png,,
894555,train,,,Dataset_new/train/894555_sat.jpg,Dataset_new/train_labels/894555_mask.png,,
894356,train,,,Dataset_new/train/894356_sat.jpg,Dataset_new/train_labels/894356_mask.png,,
894148,train,,,Dataset_new/train/894148_sat.jpg,Dataset_new/train_labels/894148_mask.png,,
894133,train,,,Dataset_new/train/894133_sat.jpg,Dataset_new/train_labels/894133_mask.png,,
893987,train,,,Dataset_new/train/893987_sat.jpg,Dataset_new/train_labels/893987_mask.png,,
893979,train,,,Dataset_new/train/893979_sat.jpg,Dataset_new/train_labels/893979_mask.png,,
893717,train,,,Dataset_new/train/893717_sat.jpg,Dataset_new/train_labels/893717_mask.png,,
893704,train,,,Dataset_new/train/893704_sat.jpg,Dataset_new/train_labels/893704_mask.png,,
89369,train,,,Dataset_new/train/89369_sat.jpg,Dataset_new/train_labels/89369_mask.png,,
893442,train,,,Dataset_new/train/893442_sat.jpg,Dataset_new/train_labels/893442_mask.png,,
893275,train,,,Dataset_new/train/893275_sat.jpg,Dataset_new/train_labels/893275_mask.png,,
893273,train,,,Dataset_new/train/893273_sat.jpg,Dataset_new/train_labels/893273_mask.png,,
89326,train,,,Dataset_new/train/89326_sat.jpg,Dataset_new/train_labels/89326_mask.png,,
893080,train,,,Dataset_new/train/893080_sat.jpg,Dataset_new/train_labels/893080_mask.png,,
893042,train,,,Dataset_new/train/893042_sat.jpg,Dataset_new/train_labels/893042_mask.png,,
892762,train,,,Dataset_new/train/892762_sat.jpg,Dataset_new/train_labels/892762_mask.png,,
892757,train,,,Dataset_new/train/892757_sat.jpg,Dataset_new/train_labels/892757_mask.png,,
892484,train,,,Dataset_new/train/892484_sat.jpg,Dataset_new/train_labels/892484_mask.png,,
89241,train,,,Dataset_new/train/89241_sat.jpg,Dataset_new/train_labels/89241_mask.png,,
892288,train,,,Dataset_new/train/892288_sat.jpg,Dataset_new/train_labels/892288_mask.png,,
892063,train,,,Dataset_new/train/892063_sat.jpg,Dataset_new/train_labels/892063_mask.png,,
891999,train,,,Dataset_new/train/891999_sat.jpg,Dataset_new/train_labels/891999_mask.png,,
891710,train,,,Dataset_new/train/891710_sat.jpg,Dataset_new/train_labels/891710_mask.png,,
89161,train,,,Dataset_new/train/89161_sat.jpg,Dataset_new/train_labels/89161_mask.png,,
891558,train,,,Dataset_new/train/891558_sat.jpg,Dataset_new/train_labels/891558_mask.png,,
890865,train,,,Dataset_new/train/890865_sat.jpg,Dataset_new/train_labels/890865_mask.png,,
890854,train,,,Dataset_new/train/890854_sat.jpg,Dataset_new/train_labels/890854_mask.png,,
890836,train,,,Dataset_new/train/890836_sat.jpg,Dataset_new/train_labels/890836_mask.png,,
890413,train,,,Dataset_new/train/890413_sat.jpg,Dataset_new/train_labels/890413_mask.png,,
890350,train,,,Dataset_new/train/890350_sat.jpg,Dataset_new/train_labels/890350_mask.png,,
890291,train,,,Dataset_new/train/890291_sat.jpg,Dataset_new/train_labels/890291_mask.png,,
890023,train,,,Dataset_new/train/890023_sat.jpg,Dataset_new/train_labels/890023_mask.png,,
889820,train,,,Dataset_new/train/889820_sat.jpg,Dataset_new/train_labels/889820_mask.png,,
889787,train,,,Dataset_new/train/889787_sat.jpg,Dataset_new/train_labels/889787_mask.png,,
889679,train,,,Dataset_new/train/889679_sat.jpg,Dataset_new/train_labels/889679_mask.png,,
889379,train,,,Dataset_new/train/889379_sat.jpg,Dataset_new/train_labels/889379_mask.png,,
889313,train,,,Dataset_new/train/889313_sat.jpg,Dataset_new/train_labels/889313_mask.png,,
889079,train,,,Dataset_new/train/889079_sat.jpg,Dataset_new/train_labels/889079_mask.png,,
889073,train,,,Dataset_new/train/889073_sat.jpg,Dataset_new/train_labels/889073_mask.png,,
887947,train,,,Dataset_new/train/887947_sat.jpg,Dataset_new/train_labels/887947_mask.png,,
887877,train,,,Dataset_new/train/887877_sat.jpg,Dataset_new/train_labels/887877_mask.png,,
887850,train,,,Dataset_new/train/887850_sat.jpg,Dataset_new/train_labels/887850_mask.png,,
887849,train,,,Dataset_new/train/887849_sat.jpg,Dataset_new/train_labels/887849_mask.png,,
887815,train,,,Dataset_new/train/887815_sat.jpg,Dataset_new/train_labels/887815_mask.png,,
887797,train,,,Dataset_new/train/887797_sat.jpg,Dataset_new/train_labels/887797_mask.png,,
887719,train,,,Dataset_new/train/887719_sat.jpg,Dataset_new/train_labels/887719_mask.png,,
887699,train,,,Dataset_new/train/887699_sat.jpg,Dataset_new/train_labels/887699_mask.png,,
887656,train,,,Dataset_new/train/887656_sat.jpg,Dataset_new/train_labels/887656_mask.png,,
887622,train,,,Dataset_new/train/887622_sat.jpg,Dataset_new/train_labels/887622_mask.png,,
887495,train,,,Dataset_new/train/887495_sat.jpg,Dataset_new/train_labels/887495_mask.png,,
887257,train,,,Dataset_new/train/887257_sat.jpg,Dataset_new/train_labels/887257_mask.png,,
887195,train,,,Dataset_new/train/887195_sat.jpg,Dataset_new/train_labels/887195_mask.png,,
887028,train,,,Dataset_new/train/887028_sat.jpg,Dataset_new/train_labels/887028_mask.png,,
886896,train,,,Dataset_new/train/886896_sat.jpg,Dataset_new/train_labels/886896_mask.png,,
886527,train,,,Dataset_new/train/886527_sat.jpg,Dataset_new/train_labels/886527_mask.png,,
88650,train,,,Dataset_new/train/88650_sat.jpg,Dataset_new/train_labels/88650_mask.png,,
88646,train,,,Dataset_new/train/88646_sat.jpg,Dataset_new/train_labels/88646_mask.png,,
886412,train,,,Dataset_new/train/886412_sat.jpg,Dataset_new/train_labels/886412_mask.png,,
886182,train,,,Dataset_new/train/886182_sat.jpg,Dataset_new/train_labels/886182_mask.png,,
886164,train,,,Dataset_new/train/886164_sat.jpg,Dataset_new/train_labels/886164_mask.png,,
885911,train,,,Dataset_new/train/885911_sat.jpg,Dataset_new/train_labels/885911_mask.png,,
885803,train,,,Dataset_new/train/885803_sat.jpg,Dataset_new/train_labels/885803_mask.png,,
885796,train,,,Dataset_new/train/885796_sat.jpg,Dataset_new/train_labels/885796_mask.png,,
885672,train,,,Dataset_new/train/885672_sat.jpg,Dataset_new/train_labels/885672_mask.png,,
885320,train,,,Dataset_new/train/885320_sat.jpg,Dataset_new/train_labels/885320_mask.png,,
884955,train,,,Dataset_new/train/884955_sat.jpg,Dataset_new/train_labels/884955_mask.png,,
884925,train,,,Dataset_new/train/884925_sat.jpg,Dataset_new/train_labels/884925_mask.png,,
884872,train,,,Dataset_new/train/884872_sat.jpg,Dataset_new/train_labels/884872_mask.png,,
884835,train,,,Dataset_new/train/884835_sat.jpg,Dataset_new/train_labels/884835_mask.png,,
884532,train,,,Dataset_new/train/884532_sat.jpg,Dataset_new/train_labels/884532_mask.png,,
884348,train,,,Dataset_new/train/884348_sat.jpg,Dataset_new/train_labels/884348_mask.png,,
8840,train,,,Dataset_new/train/8840_sat.jpg,Dataset_new/train_labels/8840_mask.png,,
884095,train,,,Dataset_new/train/884095_sat.jpg,Dataset_new/train_labels/884095_mask.png,,
884005,train,,,Dataset_new/train/884005_sat.jpg,Dataset_new/train_labels/884005_mask.png,,
883864,train,,,Dataset_new/train/883864_sat.jpg,Dataset_new/train_labels/883864_mask.png,,
883839,train,,,Dataset_new/train/883839_sat.jpg,Dataset_new/train_labels/883839_mask.png,,
883595,train,,,Dataset_new/train/883595_sat.jpg,Dataset_new/train_labels/883595_mask.png,,
883562,train,,,Dataset_new/train/883562_sat.jpg,Dataset_new/train_labels/883562_mask.png,,
883346,train,,,Dataset_new/train/883346_sat.jpg,Dataset_new/train_labels/883346_mask.png,,
883059,train,,,Dataset_new/train/883059_sat.jpg,Dataset_new/train_labels/883059_mask.png,,
88301,train,,,Dataset_new/train/88301_sat.jpg,Dataset_new/train_labels/88301_mask.png,,
882937,train,,,Dataset_new/train/882937_sat.jpg,Dataset_new/train_labels/882937_mask.png,,
882906,train,,,Dataset_new/train/882906_sat.jpg,Dataset_new/train_labels/882906_mask.png,,
882822,train,,,Dataset_new/train/882822_sat.jpg,Dataset_new/train_labels/882822_mask.png,,
882735,train,,,Dataset_new/train/882735_sat.jpg,Dataset_new/train_labels/882735_mask.png,,
882639,train,,,Dataset_new/train/882639_sat.jpg,Dataset_new/train_labels/882639_mask.png,,
882222,train,,,Dataset_new/train/882222_sat.jpg,Dataset_new/train_labels/882222_mask.png,,
88199,train,,,Dataset_new/train/88199_sat.jpg,Dataset_new/train_labels/88199_mask.png,,
881584,train,,,Dataset_new/train/881584_sat.jpg,Dataset_new/train_labels/881584_mask.png,,
881491,train,,,Dataset_new/train/881491_sat.jpg,Dataset_new/train_labels/881491_mask.png,,
881448,train,,,Dataset_new/train/881448_sat.jpg,Dataset_new/train_labels/881448_mask.png,,
88095,train,,,Dataset_new/train/88095_sat.jpg,Dataset_new/train_labels/88095_mask.png,,
880871,train,,,Dataset_new/train/880871_sat.jpg,Dataset_new/train_labels/880871_mask.png,,
880700,train,,,Dataset_new/train/880700_sat.jpg,Dataset_new/train_labels/880700_mask.png,,
880545,train,,,Dataset_new/train/880545_sat.jpg,Dataset_new/train_labels/880545_mask.png,,
8804,train,,,Dataset_new/train/8804_sat.jpg,Dataset_new/train_labels/8804_mask.png,,
88035,train,,,Dataset_new/train/88035_sat.jpg,Dataset_new/train_labels/88035_mask.png,,
880216,train,,,Dataset_new/train/880216_sat.jpg,Dataset_new/train_labels/880216_mask.png,,
879980,train,,,Dataset_new/train/879980_sat.jpg,Dataset_new/train_labels/879980_mask.png,,
879911,train,,,Dataset_new/train/879911_sat.jpg,Dataset_new/train_labels/879911_mask.png,,
879744,train,,,Dataset_new/train/879744_sat.jpg,Dataset_new/train_labels/879744_mask.png,,
879719,train,,,Dataset_new/train/879719_sat.jpg,Dataset_new/train_labels/879719_mask.png,,
879593,train,,,Dataset_new/train/879593_sat.jpg,Dataset_new/train_labels/879593_mask.png,,
879415,train,,,Dataset_new/train/879415_sat.jpg,Dataset_new/train_labels/879415_mask.png,,
879122,train,,,Dataset_new/train/879122_sat.jpg,Dataset_new/train_labels/879122_mask.png,,
879029,train,,,Dataset_new/train/879029_sat.jpg,Dataset_new/train_labels/879029_mask.png,,
878826,train,,,Dataset_new/train/878826_sat.jpg,Dataset_new/train_labels/878826_mask.png,,
878598,train,,,Dataset_new/train/878598_sat.jpg,Dataset_new/train_labels/878598_mask.png,,
878394,train,,,Dataset_new/train/878394_sat.jpg,Dataset_new/train_labels/878394_mask.png,,
878345,train,,,Dataset_new/train/878345_sat.jpg,Dataset_new/train_labels/878345_mask.png,,
87819,train,,,Dataset_new/train/87819_sat.jpg,Dataset_new/train_labels/87819_mask.png,,
878110,train,,,Dataset_new/train/878110_sat.jpg,Dataset_new/train_labels/878110_mask.png,,
877909,train,,,Dataset_new/train/877909_sat.jpg,Dataset_new/train_labels/877909_mask.png,,
877613,train,,,Dataset_new/train/877613_sat.jpg,Dataset_new/train_labels/877613_mask.png,,
877582,train,,,Dataset_new/train/877582_sat.jpg,Dataset_new/train_labels/877582_mask.png,,
877088,train,,,Dataset_new/train/877088_sat.jpg,Dataset_new/train_labels/877088_mask.png,,
87676,train,,,Dataset_new/train/87676_sat.jpg,Dataset_new/train_labels/87676_mask.png,,
87662,train,,,Dataset_new/train/87662_sat.jpg,Dataset_new/train_labels/87662_mask.png,,
876466,train,,,Dataset_new/train/876466_sat.jpg,Dataset_new/train_labels/876466_mask.png,,
876221,train,,,Dataset_new/train/876221_sat.jpg,Dataset_new/train_labels/876221_mask.png,,
875701,train,,,Dataset_new/train/875701_sat.jpg,Dataset_new/train_labels/875701_mask.png,,
875620,train,,,Dataset_new/train/875620_sat.jpg,Dataset_new/train_labels/875620_mask.png,,
875559,train,,,Dataset_new/train/875559_sat.jpg,Dataset_new/train_labels/875559_mask.png,,
875318,train,,,Dataset_new/train/875318_sat.jpg,Dataset_new/train_labels/875318_mask.png,,
875169,train,,,Dataset_new/train/875169_sat.jpg,Dataset_new/train_labels/875169_mask.png,,
874955,train,,,Dataset_new/train/874955_sat.jpg,Dataset_new/train_labels/874955_mask.png,,
874631,train,,,Dataset_new/train/874631_sat.jpg,Dataset_new/train_labels/874631_mask.png,,
